Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202200000604;1 098 279;812 902;A01;1;1;4;1;2002.0;5;2;6;-1;-1; -1;-1
202200000605;1 098 273;812 896;A01;1;1;1;1;1980.0;5;1;1;1;0;0;-1
202200000605;1 098 275;812 898;B01;1;1;4;2;1990.0;0;1;1;1;0;0;-1
202200000605;1 098 277;812 900;C01;1;1;1;1;2002.0;1;1;1;1;0;0;-1
202200000606;1 098 269;812 895;B01;3;2;4;2;2021.0;3;3;1;-1;-1; -1;-1
202200000606;1 098 270;812 895;B01;4;2;4;2;1996.0;3;1;-1;-1;-1; -1;-1
202200000606;1 098 271;812 895;B01;2;2;4;2;1962.0;3;1;-1;-1;-1; -1;-1
202200000606;1 098 272;812 895;B01;1;1;4;1;1970.0;3;1;-1;-1;-1; -1;-1
202200000606;1 098 274;812 897;A01;1;1;1;1;1991.0;4;1;-1;-1;-1; -1;-1
202200000607;1 098 276;812 899;A01;1;1;1;1;1988.0;4;1;-1;-1;0;0;-1
202200000607;1 098 278;812 901;B01;1;1;4;1;1998.0;4;2;6;-1;0;0;-1
202200000608;1 098 263;812 891;A01;1;1;3;1;1993.0;5;2;-1;-1;0;0;-1
202200000609;1 098 262;812 889;A01;1;1;4;1;1982.0;1;1;8;-1;-1; -1;-1
202200000609;1 098 264;812 890;B01;1;1;1;1;1987.0;5;1;0;-1;-1; -1;-1
202200000609;1 098 265;812 890;B01;3;2;1;1;2020.0;5;3;8;-1;-1; -1;-1
202200000610;1 098 261;812 888;A01;1;1;4;1;1994.0;0;1;0;-1;0; -1;-1
202200000611;1 098 255;812 884;A01;1;1;1;1;1976.0;1;1;4;-1;0;0;-1
202200000611;1 098 256;812 885;B01;1;1;1;1;1991.0;9;1;4;-1;-1; -1;-1
202200000611;1 098 258;812 885;B01;2;2;4;1;1988.0;9;1;4;-1;-1; -1;-1
202200000611;1 098 260;812 885;B01;4;2;4;1;2021.0;9;3;0;-1;-1; -1;-1
202200000612;1 098 254;812 883;A01;1;1;4;1;1980.0;1;1;-1;-1;0;0;-1
202200000612;1 098 259;812 886;B01;1;1;1;1;1998.0;9;1;-1;-1;0;0;-1
202200000613;1 098 253;812 882;A01;10;3;3;2;1968.0;5;0;-1;-1;1;A;1
202200000614;1 098 252;812 881;A01;1;1;4;1;1997.0;5;1;0;-1;-1; -1;-1
202200000615;1 098 247;812 877;A01;1;1;1;2;1985.0;0;1;0;-1;-1; -1;-1
202200000615;1 098 250;812 880;B01;1;1;4;1;1973.0;0;8;0;-1;-1; -1;-1
202200000616;1 098 249;812 879;A01;10;3;4;2;1949.0;5;8;-1;-1;9;3;1
202200000616;1 098 251;812 879;A01;1;1;1;1;1975.0;4;1;-1;-1;0;0;-1
202200000617;1 098 240;812 875;C01;1;1;4;1;1991.0;0;1;8;-1;-1; -1;-1
202200000617;1 098 243;812 876;B01;4;2;4;1;1996.0;0;1;8;-1;-1; -1;-1
202200000617;1 098 244;812 876;B01;3;2;4;2;1988.0;0;1;8;-1;-1; -1;-1
202200000617;1 098 245;812 876;B01;2;2;4;1;1993.0;0;1;0;-1;-1; -1;-1
202200000617;1 098 246;812 876;B01;1;1;4;1;1992.0;0;1;8;-1;-1; -1;-1
202200000617;1 098 248;812 878;A01;1;1;1;1;2002.0;0;1;8;-1;-1; -1;-1
202200000618;1 098 233;812 872;A01;1;1;1;1;1962.0;5;1;-1;-1;0;0;-1
202200000618;1 098 234;812 872;A01;2;2;4;2;1940.0;5;1;-1;-1;0;0;-1
202200000618;1 098 236;812 874;B01;1;1;1;1;1981.0;5;1;-1;-1;0;0;-1
202200000618;1 098 238;812 874;B01;2;2;1;2;1987.0;5;1;-1;-1;0;0;-1
202200000618;1 098 241;812 874;B01;7;2;4;1;2010.0;5;1;-1;-1;0;0;-1
202200000618;1 098 242;812 874;B01;9;2;1;2;1968.0;5;1;-1;-1;0;0;-1
202200000619;1 098 231;812 870;A01;1;1;1;1;1993.0;0;1;8;-1;-1; -1;-1
202200000619;1 098 232;812 871;B01;1;1;4;1;1997.0;0;1;8;-1;-1; -1;-1
202200000620;1 098 230;812 869;B01;1;1;1;1;1970.0;4;1;-1;-1;0;0;-1
202200000620;1 098 235;812 873;A01;1;1;4;1;1996.0;1;1;-1;-1;0;0;-1
202200000620;1 098 237;812 873;A01;3;2;3;1;1988.0;0;1;-1;-1;0;0;-1
202200000620;1 098 239;812 873;A01;2;2;2;1;1977.0;0;1;-1;-1;0;0;-1
202200000621;1 098 229;812 868;A01;1;1;3;1;1969.0;4;1;-1;-1;0;0;-1
202200000622;1 098 224;812 864;A01;1;1;4;1;2003.0;0;2;6;-1;0;0;-1
202200000622;1 098 227;812 866;B01;1;1;1;1;1988.0;0;8;0;-1;0;0;-1
202200000623;1 098 226;812 865;A01;1;1;4;2;1998.0;0;1;0;-1;-1; -1;-1
202200000623;1 098 228;812 867;B01;1;1;1;1;1944.0;0;1;0;-1;-1; -1;-1
202200000624;1 098 223;812 863;A01;10;3;2;1;1988.0;0;0;-1;-1;6;B;1
202200000624;1 098 225;812 863;A01;1;1;1;2;1998.0;5;1;-1;-1;0;0;-1
202200000625;1 098 218;812 858;C01;1;1;4;1;1999.0;5;1;-1;-1;0;0;-1
202200000625;1 098 220;812 860;B01;1;1;1;1;1967.0;1;1;-1;-1;0;0;-1
202200000625;1 098 222;812 862;A01;1;1;1;1;1971.0;5;1;-1;-1;0;0;-1
202200000626;1 098 219;812 859;B01;1;1;1;1;1986.0;0;1;4;-1;-1; -1;-1
202200000626;1 098 221;812 861;A01;1;1;4;1;1976.0;0;2;6;-1;-1; -1;-1
202200000627;1 098 216;812 857;A01;1;1;3;1;1994.0;-1;8;-1;-1;0;0;-1
202200000628;1 098 214;812 854;B01;1;1;4;1;1996.0;1;2;6;-1;-1;0;-1
202200000628;1 098 215;812 855;A01;1;1;1;1;1975.0;1;1;-1;-1;-1;0;-1
202200000629;1 098 211;812 852;A01;1;1;4;1;1987.0;0;1;-1;-1;0;0;-1
202200000629;1 098 213;812 853;B01;1;1;4;2;1978.0;1;1;-1;-1;0;0;-1
202200000630;1 098 207;812 848;A01;1;1;1;2;1994.0;0;1;0;-1;-1; -1;-1
202200000630;1 098 209;812 849;B01;1;1;1;1;1995.0;0;1;0;-1;-1; -1;-1
202200000630;1 098 210;812 850;C01;1;1;4;1;1988.0;0;1;0;-1;-1; -1;-1
202200000631;1 098 206;812 847;A01;1;1;1;1;1975.0;5;2;6;-1;0;0;-1
202200000631;1 098 208;812 847;A01;2;2;3;1;2007.0;5;2;6;-1;0;0;-1
202200000632;1 098 205;812 846;A01;1;1;4;1;1987.0;5;2;6;-1;-1; -1;-1
202200000633;1 098 212;812 851;A01;1;1;1;2;1982.0;0;8;-1;-1;0;0;-1
202200000633;1 098 217;812 856;B01;1;1;4;1;1977.0;3;2;-1;-1;0;0;-1
202200000634;1 098 203;812 844;A01;1;1;1;1;1996.0;0;1;-1;-1;0;0;-1
202200000634;1 098 204;812 845;B01;1;1;4;1;1965.0;5;0;-1;-1;0;0;-1
202200000635;1 098 202;812 843;A01;1;1;4;1;1981.0;5;2;6;-1;-1; -1;-1
202200000636;1 098 196;812 839;A01;1;1;1;1;1999.0;5;5;1;-1;0;0;-1
202200000636;1 098 199;812 841;B01;2;2;1;2;1998.0;5;1;5;-1;0;0;-1
202200000636;1 098 200;812 841;B01;1;1;4;1;2000.0;5;1;5;-1;0;0;-1
202200000637;1 098 195;812 837;B01;1;1;4;2;1988.0;1;1;0;-1;-1; -1;-1
202200000637;1 098 197;812 840;A01;1;1;4;2;1986.0;1;1;0;-1;-1; -1;-1
202200000638;1 098 192;812 835;A01;1;1;4;1;1939.0;0;1;8;-1;0;0;-1
202200000638;1 098 194;812 836;B01;1;1;4;2;1953.0;0;1;8;-1;0;0;-1
202200000639;1 098 191;812 834;A01;1;1;1;1;1971.0;4;1;8;-1;-1; -1;-1
202200000639;1 098 193;812 834;A01;10;3;3;1;1940.0;0;0;-1;-1;3;3;1
202200000640;1 098 198;812 838;B01;1;1;3;2;2005.0;5;2;4;6;0;0;-1
202200000640;1 098 201;812 842;A01;1;1;1;1;1999.0;5;1;-1;-1;0;0;-1
202200000641;1 098 187;812 832;A01;1;1;4;2;1992.0;0;1;0;-1;-1; -1;-1
202200000641;1 098 190;812 832;A01;2;2;4;1;1977.0;0;1;0;-1;-1; -1;-1
202200000642;1 098 186;812 831;A01;10;3;3;1;1968.0;3;0;-1;-1;9;3;1
202200000642;1 098 188;812 831;A01;1;1;1;2;1954.0;5;1;-1;-1;-1; -1;-1
202200000643;1 098 183;812 828;A01;1;1;3;1;1991.0;1;2;6;-1;-1; -1;-1
202200000643;1 098 184;812 829;B01;1;1;1;1;1994.0;4;1;4;-1;-1; -1;-1
202200000644;1 098 181;812 827;A01;1;1;1;1;1965.0;0;1;0;-1;0;0;-1
202200000644;1 098 182;812 827;A01;10;3;3;2;2005.0;5;0;-1;-1;3;3;1
202200000645;1 098 177;812 826;A01;10;3;4;2;2000.0;0;0;-1;-1;9;A;1
202200000645;1 098 179;812 826;A01;1;1;1;1;1992.0;0;0;-1;-1;0;0;-1
202200000646;1 098 176;812 825;A01;1;1;2;1;1935.0;5;1;-1;-1;0;0;-1
202200000646;1 098 178;812 825;A01;2;2;4;2;1942.0;5;1;-1;-1;0;0;-1
202200000646;1 098 180;812 825;A01;9;2;3;1;1934.0;5;8;-1;-1;0;0;-1
202200000647;1 098 174;812 824;A01;10;3;3;2;1946.0;5;0;-1;-1;3;3;1
202200000647;1 098 175;812 824;A01;1;1;1;1;1941.0;5;1;-1;-1;0;0;-1
202200000648;1 098 165;812 821;B01;1;1;4;1;2007.0;0;2;0;-1;-1; -1;-1
202200000648;1 098 169;812 822;A01;1;1;4;2;1993.0;0;2;0;-1;-1; -1;-1
202200000649;1 098 164;812 820;A01;9;2;1;1;2003.0;5;0;-1;-1;0;0;-1
202200000649;1 098 166;812 820;A01;8;2;1;1;2002.0;5;0;-1;-1;0;0;-1
202200000649;1 098 167;812 820;A01;8;2;1;1;2002.0;5;0;-1;-1;0;0;-1
202200000649;1 098 170;812 820;A01;7;2;1;1;1999.0;5;0;-1;-1;0;0;-1
202200000649;1 098 171;812 820;A01;2;2;2;1;2003.0;5;0;-1;-1;0;0;-1
202200000649;1 098 173;812 820;A01;1;1;1;1;2004.0;5;0;-1;-1;0;0;-1
202200000650;1 098 158;812 817;A01;2;2;1;2;2001.0;5;1;-1;-1;0;0;-1
202200000650;1 098 161;812 817;A01;9;2;4;1;2022.0;5;3;-1;-1;0;0;-1
202200000650;1 098 162;812 817;A01;1;1;1;1;1999.0;5;1;-1;-1;0;0;-1
202200000650;1 098 163;812 819;B01;7;2;4;2;1934.0;5;1;-1;-1;0;0;-1
202200000650;1 098 168;812 819;B01;1;1;1;1;1941.0;5;1;-1;-1;0;0;-1
202200000650;1 098 172;812 823;C01;1;1;1;2;1939.0;5;1;-1;-1;0;0;-1
202200000651;1 098 160;812 818;B01;1;1;4;1;1983.0;1;2;6;-1;-1; -1;-1
202200000652;1 098 156;812 814;B01;1;1;4;1;1999.0;0;2;6;-1;-1; -1;-1
202200000652;1 098 159;812 816;A01;1;1;1;1;1934.0;0;1;0;-1;-1; -1;-1
202200000653;1 098 152;812 811;A01;1;1;3;1;1995.0;5;1;-1;-1;0;0;-1
202200000654;1 098 154;812 812;A01;1;1;3;1;1988.0;5;2;6;-1;0;0;-1
202200000654;1 098 155;812 813;B01;1;1;4;1;1966.0;5;1;-1;-1;0;0;-1
202200000655;1 098 150;812 809;B01;1;1;1;1;1957.0;5;1;8;-1;0;0;-1
202200000655;1 098 151;812 810;A01;2;2;1;2;1988.0;0;1;8;-1;0;0;-1
202200000655;1 098 153;812 810;A01;1;1;4;1;1997.0;0;1;8;-1;0;0;-1
202200000656;1 098 143;812 807;A01;9;2;1;2;1945.0;5;0;-1;-1;0;0;-1
202200000656;1 098 144;812 807;A01;8;2;3;2;1948.0;5;0;-1;-1;0;0;-1
202200000656;1 098 146;812 807;A01;7;2;3;2;1952.0;5;0;-1;-1;0;0;-1
202200000656;1 098 147;812 807;A01;2;2;1;1;1947.0;5;1;-1;-1;0;0;-1
202200000656;1 098 148;812 807;A01;2;2;1;2;1953.0;5;0;-1;-1;0;0;-1
202200000656;1 098 149;812 807;A01;1;1;1;1;1952.0;5;1;-1;-1;0;0;-1
202200000657;1 098 141;812 805;B01;1;1;3;1;2000.0;2;0;-1;-1;0;0;-1
202200000657;1 098 145;812 808;A01;1;1;1;1;1990.0;5;1;-1;-1;0;0;-1
202200000658;1 098 140;812 804;B01;1;1;4;1;1998.0;0;0;-1;-1;0;0;-1
202200000658;1 098 142;812 806;A01;1;1;1;1;2000.0;0;8;0;-1;-1; -1;-1
202200000659;1 098 139;812 803;A01;1;1;4;1;1976.0;5;2;-1;-1;0;0;-1
202200000660;1 098 134;812 799;B01;2;2;4;1;2005.0;0;1;8;-1;-1; -1;-1
202200000660;1 098 135;812 799;B01;1;1;1;2;1971.0;0;1;8;-1;-1; -1;-1
202200000660;1 098 137;812 801;A01;1;1;1;1;1974.0;0;1;8;-1;-1; -1;-1
202200000661;1 098 136;812 800;B01;1;1;1;2;1992.0;1;1;-1;-1;0;0;-1
202200000661;1 098 138;812 802;A01;1;1;3;2;1995.0;1;1;-1;-1;0;0;-1
202200000662;1 098 129;812 797;B01;1;1;1;2;1985.0;0;1;-1;-1;0;0;-1
202200000662;1 098 130;812 798;A01;1;1;4;1;2005.0;5;2;6;-1;0;0;-1
202200000663;1 098 131;812 796;A01;1;1;1;1;1954.0;3;1;0;-1;0; -1;-1
202200000663;1 098 132;812 796;A01;10;3;4;2;1981.0;5;0;-1;-1;2;3;2
202200000663;1 098 133;812 796;A01;10;3;4;1;1973.0;5;0;-1;-1;2;3;2
202200000664;1 098 123;812 793;B01;2;2;4;2;1997.0;0;2;8;-1;-1; -1;-1
202200000664;1 098 126;812 793;B01;1;1;1;1;2001.0;0;2;8;-1;-1; -1;-1
202200000664;1 098 128;812 795;A01;1;1;1;1;1956.0;0;1;8;-1;-1; -1;-1
202200000665;1 098 124;812 792;A01;1;1;1;1;1998.0;5;8;-1;-1;0;0;-1
202200000665;1 098 127;812 792;A01;2;2;3;1;1974.0;5;8;-1;-1;0;0;-1
202200000666;1 098 122;812 791;B01;1;1;4;1;1968.0;0;1;5;-1;-1; -1;-1
202200000666;1 098 125;812 794;A01;1;1;4;2;1954.0;0;1;5;-1;0;0;-1
202200000667;1 098 118;812 788;B01;1;1;4;1;1985.0;5;1;0;-1;-1; -1;-1
202200000667;1 098 121;812 790;A01;1;1;4;1;1969.0;5;1;0;-1;-1; -1;-1
202200000668;1 098 116;812 787;B01;1;1;4;1;1990.0;5;8;-1;-1;0;0;-1
202200000668;1 098 119;812 789;A01;1;1;4;1;1983.0;4;2;6;-1;0;0;-1
202200000669;1 098 115;812 786;A01;1;1;4;2;1984.0;5;1;-1;-1;0;0;-1
