Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202200001462;3;603;0;;3;2;0;4;23;500;1;; -1;1;0;1;80
202200001463;3;321;0;;2;2;0;2;1;100;1;; -1;1;0;1;80
202200001464;1;35;0;;3;4;0;1;77;200;1;; -1;1;2;8;130
202200001465;3;60;-1;B;2;2;0;2;3;90;4;; -1;1;0;1;80
202200001466;3;935;0;D;2;2;0;1;52;990;1;; -1;1;0;1;90
202200001467;1;35;0;;3;4;0;1;79;250;1;; -1;1;2;3;130
202200001468;3;145;0;;2;2;0;1;89;48;1;; -1;1;0;1;80
202200001469;3;793;0;D;2;2;0;1;7;600;1;; -1;1;0;8;80
202200001470;3;213;-1;D;4;3;1;2;21;430;1;; -1;1;2;1;70
202200001471;3;57;-1;;2;2;0;1;18;965;1;; -1;1;0;1;80
202200001472;1;A51-Sens Aix en Provence vers Marseille;0;;-1;2;0;1;0;500;1;; -1;1;0;1;90
202200001473;1;26;0;;3;4;0;1;387;750;1;; -1;1;0;3;130
202200001474;1;A50-Sens Aubagne vers Marseille;0;;1;3;0;1;6;500;1;; -1;1;0;1;90
202200001475;1;ROCADE A 630;0;;3;4;0;1;10;950;1;; -1;1;2;1;70
202200001476;3;26;0;;-1;2;0;1;0;400;1;; -1;1;0;1;-1
202200001477;2;RN 118;0;;3;4;0;1;14;800;1;; -1;1;0;1;90
202200001478;1;86;0;;1;2;0;2;80;0;2;; -1;2;1;1;70
202200001479;1;AUTOROUTE A103;0;;3;6;0;1;0;899;1;; -1;1;0;1;90
202200001480;2;12;-1;;3;4;0;1;68;885;1;; -1;1;0;1;110
202200001481;1;AUTOROUTE A3;0;;3;9;0;1;0;600;3;; -1;1;0;1;90
202200001482;1;A86.INT;0;;-1;3;0;1;30;299;1;; -1;1;0;1;90
202200001483;5;POUDRIERE (RUE DE LA);0;;1;1;0;1;0;0;1;; -1;1;0;1;20
202200001484;2;RN1 (ROUTE NATIONALE);0;;1;4;0;2;83;0;1;; -1;1;0;1;110
202200001485;1;40;0;;3;3;0;1;148;593;1;; -1;1;0;1;130
202200001486;4;JAURES (BOULEVARD JEAN);0;;2;6;0;1;0;0;1;; -1;1;0;1;50
202200001487;1;62;0;;3;4;0;1;118;595;1;; -1;1;8;1;90
202200001488;4;BOUVET;0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001489;3;1091;0;D;2;2;0;2;39;466;3;; -1;1;0;1;80
202200001490;4;MASCAREIGNES(BOULEVARD);0;;-1;1;1;1;0;0;3;; -1;1;6;1;50
202200001491;3;MANDELA  (BOULEVARD);0;;1;2;0;1;0;400;1;; -1;2;8;1;50
202200001492;2;01;0;;2;2;0;4;59;0;4;; -1;1;0;1;60
202200001493;4;DEBOURG                             (AV);0;;2;2;2;1;(1);(1);1;; -1;1;0;1;30
202200001494;4;JEAN MERMOZ                         (AV);0;;2;2;2;1;(1);(1);1;; -1;1;0;5;50
202200001495;4;LECLERC                             (AV);0;;2;2;3;1;(1);(1);1;; -1;1;0;6;50
202200001496;4;DOMER                               (R );0;;1;1;2;1;(1);(1);1;; -1;1;0;1;30
202200001497;4;DUMAS DE LOIRE                      (PL);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001498;3;SARTENE ANCIENNE ROUTE;0;;-1;2;0;2;0;200;1;; -1;1;0;1;50
202200001499;4;AV GAMBETTA;0;;1;1;0;1;0;100;1;; -1;1;0;1;50
202200001500;4;AV DES FROIDES BOUILLIES;0;;-1;2;0;1;0;0;1;; -1;1;0;1;50
202200001501;3;LIMOGES (AVENUE DE);0;;2;2;0;1;5;10;1;; -1;1;0;1;50
202200001502;4;BLOSSAC (COURS PAUL ESPRIT DE);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001503;3;GORGES (ROUTE DES);0;;2;2;0;2;20;(1);2;; -1;1;0;3;70
202200001504;4;PERRICHI (RUE EDOUARD);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200001505;4;UNIVERSITE (AVE DE L');0;;2;3;0;1;0;0;1;; -1;1;0;1;50
202200001506;6;MARIVAUX (RUE);0;;2;1;0;1;(1);(1);1;; -1;1;0;8;30
202200001507;2;RN 184;0;;1;4;0;1;16;585;1;; -1;1;0;1;80
202200001508;4;RUE ORGIAZZI;0;;2;2;0;1;12;0;1;; -1;1;0;3;50
202200001509;3;ROND POINT D402 RUE DE LA BUTTE;0;;2;2;0;1;49;228;3;; -1;1;0;3;70
202200001510;4;MARTAINVILLE. RUE;0;;1;1;0;1;0;0;3;; -1;1;-1;1;30
